No.,Year,Date,Type,Title,Location,Details,date_start,date_end,date_likely,date_precision,date_certain,date_note,categories,type_inferred,cancelled,subject_groups,subjects,lat,lon,geo_precision
353,1879,October 17,Performances,Pilgrim’s Progress 2,Edgbaston,"Plough and Harrow Hotel; two performances (Birmingham Daily News, October 11, 1879, 4: BNA; PP f.1; RJ).",1879-10-17,1879-10-17,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.4709941,-1.9225861,town
354,1879,October 18,Performances,Pilgrim’s Progress 2,Edgbaston,"Plough and Harrow Hotel; two performances (Birmingham Daily News, October 11, 1879, 4: BNA; PP f.1; RJ).",1879-10-18,1879-10-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.4709941,-1.9225861,town
355,1879,October 21,Performance,,Harbourne,(PP f.1).,1879-10-21,1879-10-21,,day,TRUE,,performance,FALSE,FALSE,Unknown,(unknown),52.4591151,-1.9480763,town
356,1879,[October 22-25],Performances,Pilgrim’s Progress 2,Birmingham,RJ lists four performances in Birmingham after Harbourne and before Bedford (RJ).,1879-10-22,1879-10-25,,day_range,FALSE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.4948994,-1.8518439,town
357,1879,October 25,Performances,Pilgrim’s Progress 2,Bedford,"Bedford Rooms; two performances; “Bunyan’s own town of Bedford is to have a visit from the gifted family” (Bedfordshire Mercury, October 18, 1879, 1: BNA; PP, f.1; RJ).",1879-10-25,1879-10-25,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.1363806,-0.4675041,town
358,1879,October 27,Performance,Pilgrim’s Progress 2,"Islington, London",Middleton (Myddelton) Hall (PP f.1; RJ).,1879-10-27,1879-10-27,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5384287,-0.0999051,town
359,1879,October 28,Lecture,Hamlet,"Anerley, London","Congregational Church; “The Moral Drift of Hamlet”; disagrees with some aspects of Henry Irving’s portrayal of Hamlet (Norwood News, October 25, 1879, 2; November 1, 1879, 6: both BNA).",1879-10-28,1879-10-28,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Hamlet,51.4088267,-0.0611263,town
360,1879,October 29,Performance,Pilgrim’s Progress 2,"Wood Green, London",(PP f.1; RJ).,1879-10-29,1879-10-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5972054,-0.1099585,town
361,1879,October 30,Performance,Pilgrim’s Progress 2,"Enfield, London",(PP f.1; RJ).,1879-10-30,1879-10-30,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.6520851,-0.0810175,town
362,1879,November 1,Performance,Pilgrim’s Progress 2,Bedford,"Bedford Rooms (Bedfordshire Mercury, October 25, 1879, 8: BNA).",1879-11-01,1879-11-01,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.1363806,-0.4675041,town
363,1879,November 11,Performance,Pilgrim’s Progress 2,Cambridge,"Guildhall; hosted by Young Men’s Christian Association (Cambridge Independent Press, October 25, 1879, 8: BNA; PP f.1; RJ).",1879-11-11,1879-11-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.1975846,0.1391537,town
364,1879,November 12,Performance,Pilgrim’s Progress 2,Cambridge,(PP f.1; RJ).,1879-11-12,1879-11-12,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.1975846,0.1391537,town
365,1879,November 18,Performance,Pilgrim’s Progress 2,[London],"City Temple (Dundee Evening Telegraph, December 1, 1879, 4: BNA; PP f.1; RJ).",1879-11-18,1879-11-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,inferred
366,1879,November 24,Performance,Pilgrim’s Progress 2,Norwood,(PP f.1; RJ).,1879-11-24,1879-11-24,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",53.9744583,-1.6765656,town
367,1880,January 5,Performance,Pilgrim’s Progress 2,Bournemouth,"Hanbury, the residence of Mrs. Culling Hawking (PP f.2; RJ).",1880-01-05,1880-01-05,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.7446718,-1.8579514,town
368,1880,January 6,Performance,Pilgrim’s Progress 2,Bournemouth,"Hanbury, the residence of Mrs. Culling Hawking (PP f.2; RJ).",1880-01-06,1880-01-06,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.7446718,-1.8579514,town
369,1880,January 23,Performances,Pilgrim’s Progress 2,Bournemouth,Town Hall; two performances (PP f.2; RJ).,1880-01-23,1880-01-23,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.7446718,-1.8579514,town
370,1880,February 7,Performances,Pilgrim’s Progress 2,Southampton,Two performances in the day (PP f.2; RJ).,1880-02-07,1880-02-07,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",50.9025349,-1.4041890,town
371,1880,May 24,Lecture,Milton,London,"Welford House; “Milton, the Poet”; first of three lectures (Hampstead & Highgate Express, May 15, 1880, 2: BNA).",1880-05-24,1880-05-24,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.5074456,-0.1277653,town
372,1880,May 26,Lecture,Milton,London,"22 Hyde Park Gardens; first in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-05-26,1880-05-26,,day,TRUE,,lecture,FALSE,FALSE,Milton,(unspecified),51.5074456,-0.1277653,town
373,1880,May 28,Performance,The Tetterby’s and Obstinacy,London,"Steinway Hall, Portman-square; afternoon performance, including “other light pieces” (London Daily News, May 25, 1880, 1: BNA).",1880-05-28,1880-05-28,,day,TRUE,,performance,FALSE,FALSE,Dickens|Family entertainments,The Tetterbys|Obstinacy,51.5074456,-0.1277653,town
374,1880,May 28,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square (London Daily News, May 25, 1880, 1: BNA; PP f.2; RJ).",1880-05-28,1880-05-28,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
375,1880,May 29,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square (London Daily News, May 25, 1880, 1: BNA; PP f.2; RJ).",1880-05-29,1880-05-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
376,1880,May 31,Lecture,Browning,London,"Welford House; “How to Read Browning”; second of three lectures (Hampstead & Highgate Express, May 15, 1880, 2: BNA).",1880-05-31,1880-05-31,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.5074456,-0.1277653,town
377,1880,June 2,Lecture,King Lear,London,"22 Hyde Park Gardens; second in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-06-02,1880-06-02,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,King Lear,51.5074456,-0.1277653,town
378,1880,June 4,Performance,The Tetterby’s and Obstinacy,London,"Steinway Hall, Portman-square; afternoon performance, including “other light pieces” (London Daily News, May 25, 1880, 1: BNA).",1880-06-04,1880-06-04,,day,TRUE,,performance,FALSE,FALSE,Dickens|Family entertainments,The Tetterbys|Obstinacy,51.5074456,-0.1277653,town
379,1880,June 4,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square (London Daily News, May 25, 1880, 1: BNA; PP f.2).",1880-06-04,1880-06-04,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
380,1880,June 5,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square (London Daily News, May 25, 1880, 1: BNA; PP f.2).",1880-06-05,1880-06-05,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
381,1880,June 7,Lecture,Tennyson,London,"Welford House; “Lyrical Poetry and Tennyson”; third of three lectures (Hampstead & Highgate Express, May 15, 1880, 2: BNA).",1880-06-07,1880-06-07,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5074456,-0.1277653,town
382,1880,June 9,Lecture,Browning,London,"22 Hyde Park Gardens; third in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-06-09,1880-06-09,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.5074456,-0.1277653,town
383,1880,June 11,Performance,The Tetterby’s and Obstinacy,London,"Steinway Hall, Portman-square; afternoon performance, including “other light pieces” (London Daily News, May 25, 1880, 1: BNA).",1880-06-11,1880-06-11,,day,TRUE,,performance,FALSE,FALSE,Dickens|Family entertainments,The Tetterbys|Obstinacy,51.5074456,-0.1277653,town
384,1880,June 11,Performance,Pilgrim’s Progress 2,London,"Steinway Hall; evening performance (London Daily News, June 9, 1880, 1: BNA; PP f.2).",1880-06-11,1880-06-11,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
385,1880,June 12,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square; two performances according to MacDonald family list (London Daily News, June 9, 1880, 1: BNA; PP f.2).",1880-06-12,1880-06-12,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
386,1880,June 14,Lecture,Browning,London,"Welford House; “How to Read Browning”; last in lecture series on poetry (Hampstead & Highgate Express, June 19, 1880, 3: BNA).",1880-06-14,1880-06-14,,day,TRUE,,lecture,FALSE,FALSE,Browning,(unspecified),51.5074456,-0.1277653,town
387,1880,June 16,Lecture,The Tempest,London,"22 Hyde Park Gardens; fourth in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-06-16,1880-06-16,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,The Tempest,51.5074456,-0.1277653,town
388,1880,June 18,Performance,The Tetterby’s and Obstinacy,London,"Steinway Hall, Portman-square; afternoon performance, including “other light pieces” (London Daily News, May 25, 1880, 1: BNA).",1880-06-18,1880-06-18,,day,TRUE,,performance,FALSE,FALSE,Dickens|Family entertainments,The Tetterbys|Obstinacy,51.5074456,-0.1277653,town
389,1880,June 18,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square; evening performance (London Daily News, June 9, 1880, 1: BNA; PP f.2).",1880-06-18,1880-06-18,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
390,1880,June 19,Performances,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square; two performances according to MacDonald family list (London Daily News, May 25, 1880, 1: BNA; PP f.2).",1880-06-19,1880-06-19,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
391,1880,June 23,Lecture,Tennyson,London,"22 Hyde Park Gardens; fifth in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-06-23,1880-06-23,,day,TRUE,,lecture,FALSE,FALSE,Tennyson,(unspecified),51.5074456,-0.1277653,town
392,1880,June 25,Performance,The Tetterby’s and Obstinacy,London,"Steinway Hall, Portman-square; afternoon performance, including “other light pieces” (London Daily News, May 25, 1880, 1: BNA).",1880-06-25,1880-06-25,,day,TRUE,,performance,FALSE,FALSE,Dickens|Family entertainments,The Tetterbys|Obstinacy,51.5074456,-0.1277653,town
393,1880,June 25,Performance,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square; evening performance (London Daily News, May 25, 1880, 1: BNA; PP f.2).",1880-06-25,1880-06-25,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
394,1880,June 26,Performances,Pilgrim’s Progress 2,London,"Steinway Hall, Portman-square; two performances according to MacDonald family list (London Daily News, May 25, 1880, 1: BNA; PP f.2).",1880-06-26,1880-06-26,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
395,1880,June 30,Lecture,Timon of Athens,London,"22 Hyde Park Gardens; sixth in a series of six lectures on English literature given Wednesdays (London Daily News, May 25, 1880, 1; Aberdeen Free Press, May 24, 1880, 5: both BNA).",1880-06-30,1880-06-30,,day,TRUE,,lecture,FALSE,FALSE,Shakespeare,Timon of Athens,51.5074456,-0.1277653,town
396,1880,July 2,Performance,Pilgrim’s Progress 2,London,Steinway Hall (PP f.2).,1880-07-02,1880-07-02,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
397,1880,July 3,Performances,Pilgrim’s Progress 2,London,Steinway Hall; two performances (PP f.2).,1880-07-03,1880-07-03,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
398,1880,July 6,Lecture,Wordsworth,"Hendon, London","Highfield, Golders Green; Miss Metcalfe’s residence; “The Teaching and Poetic Theory of Wordsworth” (Hampstead & Highgate Express, June 26, 1880, 2-3: BNA).",1880-07-06,1880-07-06,,day,TRUE,,lecture,FALSE,FALSE,Wordsworth,(unspecified),51.5897175,-0.2216026,town
399,1880,July 8,Performance,Pilgrim’s Progress 2,Reigate,(PP f.2; RJ).,1880-07-08,1880-07-08,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.2376557,-0.2057067,town
400,1880,July 9,Performance,Pilgrim’s Progress 2,London,Steinway Hall (PP f.2).,1880-07-09,1880-07-09,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
401,1880,July 10,Performances,Pilgrim’s Progress 2,London,Steinway Hall; two performances (PP f.2).,1880-07-10,1880-07-10,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
402,1880,July 13,Performance,Pilgrim’s Progress 2,Bedwell Park,(PP f.2; RJ).,1880-07-13,1880-07-13,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.7620735,-0.1629120,town
403,1880,July 14,Performance,Pilgrim’s Progress 2,Bedwell Park,(PP f.2; RJ).,1880-07-14,1880-07-14,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.7620735,-0.1629120,town
404,1880,July 15,Performance,Pilgrim’s Progress 2,"Bedford Park, Chiswick",(PP f.2; RJ).,1880-07-15,1880-07-15,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.4982412,-0.2557924,town
405,1880,July 16,Performance,Pilgrim’s Progress 2,London,Steinway Hall (PP f.2).,1880-07-16,1880-07-16,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
406,1880,July 17,Performances,Pilgrim’s Progress 2,London,Steinway Hall; two performances (PP f.2).,1880-07-17,1880-07-17,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5074456,-0.1277653,town
407,1880,July 27,Performance,Pilgrim’s Progress 2,Westminster,(PP f.2; RJ).,1880-07-27,1880-07-27,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",51.5004439,-0.1265398,town
408,1880,July 29,Performance,Pilgrim’s Progress 2,Norwich,"Noverre’s Rooms; MacDonald as Great-heart (Norfolk News, August 7, 1880, 7: BNA; PP f.2; RJ).",1880-07-29,1880-07-29,,day,TRUE,,performance,FALSE,FALSE,Bunyan,"Pilgrim’s Progress, Part 2",52.6285576,1.2923954,town
